country;year;gender;age;suicides_no;population;HDI_for_year;gdp_for_year;gdp_per_capital;generation
Austria;1997;female;5-14 years;1;461121;;212790348405;28325;Millenials
Austria;1998;male;75+ years;165;162132;;218259904402;28972;G.I. Generation
Austria;1998;male;55-74 years;334;714245;;218259904402;28972;Silent
Austria;1998;male;35-54 years;407;1114719;;218259904402;28972;Boomers
Austria;1998;male;25-34 years;166;663510;;218259904402;28972;Generation X
Austria;1998;female;75+ years;79;374674;;218259904402;28972;G.I. Generation
Austria;1998;male;15-24 years;99;486438;;218259904402;28972;Generation X
Austria;1998;female;55-74 years;116;846818;;218259904402;28972;Silent
Austria;1998;female;35-54 years;116;1103422;;218259904402;28972;Boomers
Austria;1998;female;25-34 years;45;649694;;218259904402;28972;Generation X
Austria;1998;female;15-24 years;24;472685;;218259904402;28972;Generation X
Austria;1998;male;5-14 years;6;484321;;218259904402;28972;Millenials
Austria;1998;female;5-14 years;2;460861;;218259904402;28972;Millenials
Austria;1999;male;75+ years;149;167112;;217185787343;28722;G.I. Generation
Austria;1999;male;55-74 years;329;725044;;217185787343;28722;Silent
Austria;1999;male;35-54 years;386;1135873;;217185787343;28722;Boomers
Austria;1999;female;75+ years;108;385369;;217185787343;28722;G.I. Generation
Austria;1999;male;25-34 years;161;643115;;217185787343;28722;Generation X
Austria;1999;male;15-24 years;99;485374;;217185787343;28722;Generation X
Austria;1999;female;55-74 years;122;845401;;217185787343;28722;Silent
Austria;1999;female;35-54 years;136;1123652;;217185787343;28722;Boomers
Austria;1999;female;25-34 years;37;633829;;217185787343;28722;Generation X
Austria;1999;female;15-24 years;25;470179;;217185787343;28722;Generation X
Austria;1999;male;5-14 years;2;485188;;217185787343;28722;Millenials
Austria;1999;female;5-14 years;1;461473;;217185787343;28722;Millenials
Austria;2000;male;75+ years;172;172839;0.836;196799778883;25922;G.I. Generation
Austria;2000;male;55-74 years;342;730447;0.836;196799778883;25922;Silent
Austria;2000;male;35-54 years;383;1163122;0.836;196799778883;25922;Boomers
Austria;2000;male;25-34 years;149;622975;0.836;196799778883;25922;Generation X
Austria;2000;female;75+ years;92;394864;0.836;196799778883;25922;G.I. Generation
Austria;2000;male;15-24 years;106;485710;0.836;196799778883;25922;Generation X
Austria;2000;female;55-74 years;143;840225;0.836;196799778883;25922;Silent
Austria;2000;female;35-54 years;132;1149412;0.836;196799778883;25922;Boomers
Austria;2000;female;15-24 years;27;469025;0.836;196799778883;25922;Generation X
Austria;2000;female;25-34 years;34;617481;0.836;196799778883;25922;Generation X
Austria;2000;female;5-14 years;4;461175;0.836;196799778883;25922;Millenials
Austria;2000;male;5-14 years;4;484798;0.836;196799778883;25922;Millenials
Austria;2001;male;75+ years;151;180006;;197337879195;25848;Silent
Austria;2001;male;55-74 years;309;735296;;197337879195;25848;Silent
Austria;2001;male;35-54 years;377;1193029;;197337879195;25848;Boomers
Austria;2001;male;25-34 years;142;604064;;197337879195;25848;Generation X
Austria;2001;female;75+ years;93;404458;;197337879195;25848;Silent
Austria;2001;male;15-24 years;101;488478;;197337879195;25848;Millenials
Austria;2001;female;55-74 years;129;835836;;197337879195;25848;Silent
Austria;2001;female;35-54 years;126;1177652;;197337879195;25848;Boomers
Austria;2001;female;25-34 years;41;600540;;197337879195;25848;Generation X
Austria;2001;female;15-24 years;18;470456;;197337879195;25848;Millenials
Austria;2001;female;5-14 years;1;460720;;197337879195;25848;Millenials
Austria;2001;male;5-14 years;1;484025;;197337879195;25848;Millenials
Austria;2002;male;75+ years;187;187295;;213377771504;27772;Silent
Austria;2002;male;55-74 years;322;747406;;213377771504;27772;Silent
Austria;2002;male;35-54 years;422;1214866;;213377771504;27772;Boomers
Austria;2002;male;25-34 years;158;586771;;213377771504;27772;Generation X
Austria;2002;male;15-24 years;99;494122;;213377771504;27772;Millenials
Austria;2002;female;75+ years;80;410636;;213377771504;27772;Silent
Austria;2002;female;55-74 years;105;841432;;213377771504;27772;Silent
Austria;2002;female;35-54 years;129;1197653;;213377771504;27772;Boomers
Austria;2002;female;25-34 years;30;583877;;213377771504;27772;Generation X
Austria;2002;female;15-24 years;17;475095;;213377771504;27772;Millenials
Austria;2002;female;5-14 years;2;460277;;213377771504;27772;Millenials
Austria;2002;male;5-14 years;2;483732;;213377771504;27772;Millenials
Austria;2003;male;75+ years;177;193846;;261695778781;33889;Silent
Austria;2003;male;55-74 years;308;759680;;261695778781;33889;Silent
Austria;2003;male;35-54 years;371;1231545;;261695778781;33889;Boomers
Austria;2003;male;25-34 years;118;569434;;261695778781;33889;Generation X
Austria;2003;female;75+ years;84;412619;;261695778781;33889;Silent
Austria;2003;male;15-24 years;91;501938;;261695778781;33889;Millenials
Austria;2003;female;55-74 years;102;851030;;261695778781;33889;Silent
Austria;2003;female;35-54 years;141;1213566;;261695778781;33889;Boomers
Austria;2003;female;15-24 years;29;482866;;261695778781;33889;Millenials
Austria;2003;female;25-34 years;32;567665;;261695778781;33889;Generation X
Austria;2003;male;5-14 years;3;480502;;261695778781;33889;Millenials
Austria;2003;female;5-14 years;0;457342;;261695778781;33889;Millenials
Austria;2004;male;75+ years;189;201792;;300904221505;38711;Silent
Austria;2004;male;55-74 years;308;771847;;300904221505;38711;Silent
Austria;2004;male;35-54 years;347;1248808;;300904221505;38711;Boomers
Austria;2004;male;15-24 years;110;509514;;300904221505;38711;Millenials
Austria;2004;male;25-34 years;120;555892;;300904221505;38711;Generation X
Austria;2004;female;75+ years;73;416777;;300904221505;38711;Silent
Austria;2004;female;55-74 years;118;860913;;300904221505;38711;Silent
Austria;2004;female;35-54 years;107;1231774;;300904221505;38711;Boomers
Austria;2004;female;25-34 years;26;554568;;300904221505;38711;Generation X
Austria;2004;female;15-24 years;22;491309;;300904221505;38711;Millenials
Austria;2004;male;5-14 years;2;476337;;300904221505;38711;Millenials
Austria;2004;female;5-14 years;0;453574;;300904221505;38711;Millenials
Austria;2005;male;75+ years;166;210054;0.853;315974418605;40367;Silent
Austria;2005;male;55-74 years;331;782050;0.853;315974418605;40367;Silent
Austria;2005;male;35-54 years;364;1266464;0.853;315974418605;40367;Boomers
Austria;2005;female;75+ years;81;421281;0.853;315974418605;40367;Silent
Austria;2005;male;25-34 years;102;548943;0.853;315974418605;40367;Generation X
Austria;2005;male;15-24 years;83;515674;0.853;315974418605;40367;Millenials
Austria;2005;female;55-74 years;96;869065;0.853;315974418605;40367;Silent
Austria;2005;female;35-54 years;121;1250028;0.853;315974418605;40367;Boomers
Austria;2005;female;25-34 years;33;546238;0.853;315974418605;40367;Generation X
Austria;2005;female;15-24 years;18;497688;0.853;315974418605;40367;Millenials
Austria;2005;male;5-14 years;3;471447;0.853;315974418605;40367;Millenials
Austria;2005;female;5-14 years;1;448529;0.853;315974418605;40367;Millenials
Austria;2006;male;75+ years;171;218168;;335998557270;42698;Silent
Austria;2006;male;55-74 years;266;791509;;335998557270;42698;Silent
Austria;2006;male;35-54 years;382;1281251;;335998557270;42698;Boomers
Austria;2006;female;75+ years;81;425747;;335998557270;42698;Silent
Austria;2006;male;25-34 years;103;545467;;335998557270;42698;Generation X
Austria;2006;male;15-24 years;77;517546;;335998557270;42698;Millenials
Austria;2006;female;55-74 years;91;876832;;335998557270;42698;Silent
Austria;2006;female;35-54 years;91;1265873;;335998557270;42698;Boomers
Austria;2006;female;25-34 years;18;542011;;335998557270;42698;Generation X
Austria;2006;female;15-24 years;16;499388;;335998557270;42698;Millenials
Austria;2006;male;5-14 years;1;464213;;335998557270;42698;Millenials
Austria;2006;female;5-14 years;0;441264;;335998557270;42698;Millenials
Austria;2007;male;75+ years;170;225285;;388691445387;49218;Silent
Austria;2007;male;55-74 years;273;800509;;388691445387;49218;Silent
Austria;2007;male;35-54 years;331;1291260;;388691445387;49218;Boomers
Austria;2007;female;75+ years;80;428921;;388691445387;49218;Silent
Austria;2007;male;25-34 years;99;542760;;388691445387;49218;Generation X
Austria;2007;male;15-24 years;93;517817;;388691445387;49218;Millenials
Austria;2007;female;55-74 years;109;885212;;388691445387;49218;Silent
Austria;2007;female;35-54 years;88;1277479;;388691445387;49218;Boomers
Austria;2007;female;25-34 years;25;539763;;388691445387;49218;Generation X
Austria;2007;female;15-24 years;15;499804;;388691445387;49218;Millenials
Austria;2007;male;5-14 years;2;455269;;388691445387;49218;Generation Z
Austria;2007;female;5-14 years;0;433193;;388691445387;49218;Generation Z
Austria;2008;male;75+ years;200;231083;;430294287388;54294;Silent
Austria;2008;male;55-74 years;276;811538;;430294287388;54294;Silent
Austria;2008;male;35-54 years;340;1295943;;430294287388;54294;Boomers
Austria;2008;female;75+ years;72;430534;;430294287388;54294;Silent
Austria;2008;male;25-34 years;86;542606;;430294287388;54294;Generation X
Austria;2008;male;15-24 years;59;519137;;430294287388;54294;Millenials
Austria;2008;female;55-74 years;82;895882;;430294287388;54294;Silent
Austria;2008;female;35-54 years;112;1285210;;430294287388;54294;Boomers
Austria;2008;female;15-24 years;18;500763;;430294287388;54294;Millenials
Austria;2008;female;25-34 years;18;539635;;430294287388;54294;Generation X
Austria;2008;female;5-14 years;2;425776;;430294287388;54294;Generation Z
Austria;2008;male;5-14 years;2;447151;;430294287388;54294;Generation Z
Austria;2009;male;75+ years;187;235822;;400172297861;50356;Silent
Austria;2009;male;55-74 years;279;823727;;400172297861;50356;Silent
Austria;2009;male;35-54 years;332;1297322;;400172297861;50356;Boomers
Austria;2009;male;25-34 years;99;542799;;400172297861;50356;Generation X
Austria;2009;female;75+ years;68;430726;;400172297861;50356;Silent
Austria;2009;male;15-24 years;72;519901;;400172297861;50356;Millenials
Austria;2009;female;55-74 years;103;908213;;400172297861;50356;Silent
Austria;2009;female;35-54 years;101;1289816;;400172297861;50356;Boomers
Austria;2009;female;25-34 years;18;539304;;400172297861;50356;Generation X
Austria;2009;female;15-24 years;11;501225;;400172297861;50356;Millenials
Austria;2009;female;5-14 years;5;418410;;400172297861;50356;Generation Z
Austria;2009;male;5-14 years;3;439629;;400172297861;50356;Generation Z
Austria;2010;male;75+ years;180;240431;0.879;391892746545;49181;Silent
Austria;2010;male;55-74 years;287;838208;0.879;391892746545;49181;Silent
Austria;2010;male;35-54 years;325;1296607;0.879;391892746545;49181;Generation X
Austria;2010;male;15-24 years;91;518657;0.879;391892746545;49181;Millenials
Austria;2010;male;25-34 years;85;542986;0.879;391892746545;49181;Generation X
Austria;2010;female;75+ years;62;431151;0.879;391892746545;49181;Silent
Austria;2010;female;55-74 years;90;923411;0.879;391892746545;49181;Silent
Austria;2010;female;35-54 years;102;1291400;0.879;391892746545;49181;Generation X
Austria;2010;female;25-34 years;25;539299;0.879;391892746545;49181;Generation X
Austria;2010;female;15-24 years;14;499638;0.879;391892746545;49181;Millenials
Austria;2010;male;5-14 years;2;433795;0.879;391892746545;49181;Generation Z
Austria;2010;female;5-14 years;1;412838;0.879;391892746545;49181;Generation Z
Austria;2011;male;75+ years;196;245207;0.881;431120310089;53923;Silent
Austria;2011;male;55-74 years;276;855700;0.881;431120310089;53923;Boomers
Austria;2011;male;35-54 years;336;1292255;0.881;431120310089;53923;Generation X
Austria;2011;male;25-34 years;97;546027;0.881;431120310089;53923;Millenials
Austria;2011;female;75+ years;58;431128;0.881;431120310089;53923;Silent
Austria;2011;male;15-24 years;67;518095;0.881;431120310089;53923;Millenials
Austria;2011;female;55-74 years;113;942311;0.881;431120310089;53923;Boomers
Austria;2011;female;35-54 years;95;1288452;0.881;431120310089;53923;Generation X
Austria;2011;female;15-24 years;23;498172;0.881;431120310089;53923;Millenials
Austria;2011;female;25-34 years;23;542031;0.881;431120310089;53923;Millenials
Austria;2011;male;5-14 years;3;428198;0.881;431120310089;53923;Generation Z
Austria;2011;female;5-14 years;1;407570;0.881;431120310089;53923;Generation Z
Austria;2012;male;75+ years;189;250032;0.884;409425234155;50979;Silent
Austria;2012;male;55-74 years;298;874391;0.884;409425234155;50979;Boomers
Austria;2012;male;35-54 years;332;1286522;0.884;409425234155;50979;Generation X
Austria;2012;male;25-34 years;99;553047;0.884;409425234155;50979;Millenials
Austria;2012;female;75+ years;76;430436;0.884;409425234155;50979;Silent
Austria;2012;male;15-24 years;66;519503;0.884;409425234155;50979;Millenials
Austria;2012;female;55-74 years;99;962372;0.884;409425234155;50979;Boomers
Austria;2012;female;35-54 years;87;1283769;0.884;409425234155;50979;Generation X
Austria;2012;female;25-34 years;20;547787;0.884;409425234155;50979;Millenials
Austria;2012;female;15-24 years;6;497838;0.884;409425234155;50979;Millenials
Austria;2012;male;5-14 years;3;422849;0.884;409425234155;50979;Generation Z
Austria;2012;female;5-14 years;1;402730;0.884;409425234155;50979;Generation Z
Austria;2013;male;75+ years;221;255540;0.884;430068712972;53229;Silent
Austria;2013;male;55-74 years;299;893602;0.884;430068712972;53229;Boomers
Austria;2013;male;35-54 years;317;1282009;0.884;430068712972;53229;Generation X
Austria;2013;female;75+ years;64;431074;0.884;430068712972;53229;Silent
Austria;2013;male;25-34 years;75;563630;0.884;430068712972;53229;Millenials
Austria;2013;female;55-74 years;118;981829;0.884;430068712972;53229;Boomers
Austria;2013;male;15-24 years;54;518852;0.884;430068712972;53229;Millenials
Austria;2013;female;35-54 years;94;1279480;0.884;430068712972;53229;Generation X
Austria;2013;female;25-34 years;25;556475;0.884;430068712972;53229;Millenials
Austria;2013;female;15-24 years;20;496526;0.884;430068712972;53229;Millenials
Austria;2013;female;5-14 years;3;400256;0.884;430068712972;53229;Generation Z
Austria;2013;male;5-14 years;1;420342;0.884;430068712972;53229;Generation Z
Austria;2014;male;75+ years;206;269625;0.885;441885415806;54278;Silent
Austria;2014;male;55-74 years;282;906857;0.885;441885415806;54278;Boomers
Austria;2014;male;35-54 years;321;1280204;0.885;441885415806;54278;Generation X
Austria;2014;female;75+ years;77;442472;0.885;441885415806;54278;Silent
Austria;2014;male;25-34 years;100;576126;0.885;441885415806;54278;Millenials
Austria;2014;male;15-24 years;79;516580;0.885;441885415806;54278;Millenials
Austria;2014;female;55-74 years;108;993973;0.885;441885415806;54278;Boomers
Austria;2014;female;35-54 years;93;1276047;0.885;441885415806;54278;Generation X
Austria;2014;female;25-34 years;29;566622;0.885;441885415806;54278;Millenials
Austria;2014;female;15-24 years;17;493605;0.885;441885415806;54278;Millenials
Austria;2014;male;5-14 years;2;419646;0.885;441885415806;54278;Generation Z
Austria;2014;female;5-14 years;0;399408;0.885;441885415806;54278;Generation Z
Austria;2015;male;75+ years;214;290329;;382065930308;46484;Silent
Austria;2015;male;55-74 years;294;915115;;382065930308;46484;Boomers
Austria;2015;male;35-54 years;313;1279822;;382065930308;46484;Generation X
Austria;2015;female;75+ years;70;461676;;382065930308;46484;Silent
Austria;2015;male;25-34 years;78;590968;;382065930308;46484;Millenials
Austria;2015;male;15-24 years;61;519646;;382065930308;46484;Millenials
Austria;2015;female;55-74 years;100;998854;;382065930308;46484;Boomers
Austria;2015;female;35-54 years;79;1273034;;382065930308;46484;Generation X
Austria;2015;female;15-24 years;19;490742;;382065930308;46484;Millenials
Austria;2015;female;25-34 years;21;576661;;382065930308;46484;Millenials
Austria;2015;female;5-14 years;1;400831;;382065930308;46484;Generation Z
Austria;2015;male;5-14 years;1;421708;;382065930308;46484;Generation Z
Austria;2016;male;75+ years;212;307692;;390799991147;46976;Silent
Austria;2016;male;55-74 years;290;928992;;390799991147;46976;Boomers
Austria;2016;male;35-54 years;260;1281202;;390799991147;46976;Generation X
Austria;2016;male;25-34 years;86;605922;;390799991147;46976;Millenials
Austria;2016;female;75+ years;61;478267;;390799991147;46976;Silent
Austria;2016;male;15-24 years;58;525977;;390799991147;46976;Millenials
